Q01respondent_id;Q03date_created;Q06semanadoano;Q09semanadoprojeto;Q11Profissao;Q13Estado;Q14Sexo;Q15Idade;Q16Escolaridade;Q17Renda;Q18PossuiSeguroNenhuma das anteriores;Q18PossuiSeguroSeguro de vida;Q18PossuiSeguroSeguro de automóvel;Q18PossuiSeguroSeguro residencial;Q18PossuiSeguroSeguro de saúde;Q18PossuiSeguroSeguro de bens duráveis (ex: eletrônicos);Q18PossuiSeguroOutros;Q19ContratouSeguroSeguro de vida;Q19ContratouSeguroSeguro de automóvel;Q19ContratouSeguroSeguro residencial;Q19ContratouSeguroSeguro de saúde;Q19ContratouSeguroSeguro de bens duráveis (ex: eletrônicos);Q19ContratouSeguroOutros;Q20PretendeRenovar;Q21PretendeContratar;Q22ContratarSeguroNenhuma das anteriores;Q22ContratarSeguroSeguro de vida;Q22ContratarSeguroSeguro de automóvel;Q22ContratarSeguroSeguro residencial;Q22ContratarSeguroSeguro de saúde;Q22ContratarSeguroSeguro de bens duráveis (ex: eletrônicos);Q22ContratarSeguroOutros;Q23AtitudeGeralSeguroImportancia;Q23AtitudeGeralSeguroPrioridadeOrcamento;Q23AtitudeGeralSeguroSubstituiEntretenimento;Q24OrdenarSeguroSeguro de vida;Q24OrdenarSeguroSeguro de automóvel;Q24OrdenarSeguroSeguro residencial;Q24OrdenarSeguroSeguro de saúde;Q24OrdenarSeguroSeguro de bens duráveis (ex: eletrônicos);Q25UsoInternet1;Q25UsoInternet2;Q25UsoInternet3;Q25UsoInternet4;Q26Transacoes1;Q26Transacoes2;Q26Transacoes3;Q26Transacoes4;Q26Transacoes5;Q26Transacoes6;Q27Antenado1;Q27Antenado2;Q27Antenado3;Q27Antenado4;Q31AWNenhuma das anteriores;Q31AWMarca01;Q31AWMarca02;Q31AWMarca03;Q31AWMarca04;Q31AWMarca05;Q31AWMarca06;Q31AWMarca07;Q32KNNenhuma das anteriores;Q32KNMarca01;Q32KNMarca02;Q32KNMarca03;Q32KNMarca04;Q32KNMarca05;Q32KNMarca06;Q32KNMarca07;Q33LINenhuma das anteriores;Q33LIMarca01;Q33LIMarca02;Q33LIMarca03;Q33LIMarca04;Q33LIMarca05;Q33LIMarca06;Q33LIMarca07;Q34CONenhuma das anteriores;Q34COMarca01;Q34COMarca02;Q34COMarca03;Q34COMarca04;Q34COMarca05;Q34COMarca06;Q34COMarca07;Q35Preferencia;Q36CLNenhuma das anteriores;Q36CLMarca01;Q36CLMarca02;Q36CLMarca03;Q36CLMarca04;Q36CLMarca05;Q36CLMarca06;Q36CLMarca07;Q37ContratouPrimeiraVez;Q39ContratouPrimeiraVezSeguro de vida;Q39ContratouPrimeiraVezSeguro de automóvel;Q39ContratouPrimeiraVezSeguro residencial;Q39ContratouPrimeiraVezSeguro de saúde;Q39ContratouPrimeiraVezSeguro de bens duráveis (ex: eletrônicos);Q39ContratouPrimeiraVezOutros;Q40AvaliouMarca01;Q41AvaliouMarca02;Q42AvaliouMarca03;Q43AvaliouMarca04;Q44AvaliouMarca05;Q45AvaliouMarca06;Q46AvaliouMarca07;Q47Credibilidade1;Q47Credibilidade2;Q47Credibilidade3;Q48Diversao1;Q48Diversao2;Q48Diversao3;Q49Audacia1;Q49Audacia2;Q49Audacia3;Q50Sofisticacao1;Q50Sofisticacao2;Q50Sofisticacao3;Q51Sensibilidade1;Q51Sensibilidade2;Q51Sensibilidade3;Q52AltaClasse1;Q52AltaClasse2;Q52AltaClasse3;Q52AltaClasse4;Q52AltaClasse5;Q53Acessibilidade1;Q53Acessibilidade2;Q53Acessibilidade3;Q54Lideranca1;Q54Lideranca2;Q54Lideranca3;Q54Lideranca4;Q55Descolada1;Q55Descolada2;Q55Descolada3;Q56Variedade1;Q56Variedade2;Q56Variedade3;Q56Variedade4;Q56Variedade5;Q57ServicoHumanizado1;Q57ServicoHumanizado2;Q57ServicoHumanizado3;Q57ServicoHumanizado4;Q57ServicoHumanizado5;Q57ServicoHumanizado6;Q58Qualidade1;Q58Qualidade2;Q58Qualidade3;Q58Qualidade4;Q59Atratividade1;Q59Atratividade2;Q60ResponsabilidadeSocioAmbiental1;Q60ResponsabilidadeSocioAmbiental2;Q60ResponsabilidadeSocioAmbiental3;Q61Autenticidade1;Q61Autenticidade2;Q61Autenticidade3;Q61Autenticidade4;Q61Autenticidade5;Q61Autenticidade6;Q61Autenticidade7;Q61Tecnologica;Q62Beneficios1;Q62Beneficios2;Q62Beneficios3;Q63Dinamismo1;Q63Dinamismo2;Q63Dinamismo3;Q64CuidadoHumano1;Q64CuidadoHumano2;Q64CuidadoHumano3;Q65QualidadeServico1;Q65QualidadeServico2;Q65QualidadeServico3;Q66CustoBeneficio1;Q66CustoBeneficio2;Q66CustoBeneficio3;Q67Diversidade1;Q68Risco1;Q68Risco2;Q68Risco3;Q69Satisfacao1;Q69Satisfacao2;Q69Satisfacao3;Q69Satisfacao4;Q70Lealdade1;Q70Lealdade2;Q70Lealdade3;Q71IntencaoCompra1;Q71IntencaoCompra2;Q71IntencaoCompra3;Q72Recomendacao1;Q72Recomendacao2;Q72Recomendacao3;Q73BrandEquity1;Q73BrandEquity2;Q73BrandEquity3;Q73BrandEquity4;Q73BrandEquity5;Q74PagarMais1;Q74PagarMais2;Q74PagarMais3;Q75Identificacao1;Q75Identificacao2;Q75Identificacao3
12687563428;44341.669641203705;Semana 22;Semana 68;Indústria Têxtil;Mato Grosso do Sul;Masculino;28 anos;Ensino superior (incompleto);Entre R$ 3.778,50 e R$ 7.053,00;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;Seguro de bens duráveis (ex: eletrônicos);;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;Recebi este seguro como benefício da empresa onde eu trabalho;Eu mesmo contratei este seguro;;Sim;;;;;;;;;10;10;5;1;3;4;2;5;10;9;10;10;6;5;10;10;10;5;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;Marca01;Marca02;Marca03;Marca04;;;;;Marca01;Marca02;Marca03;Marca04;;;;;Marca01;;;;;;;Marca01;Nenhuma das anteriores;;;;;;;;;;;;;;;Marca01;;;;;;;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;;;;;;;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
12687549747;44341.66674768519;Semana 22;Semana 68;Serviços de Estética;Rio Grande do Sul;Feminino;50 anos;Ensino superior (completo);Entre R$ 3.778,50 e R$ 7.053,00;;Seguro de vida;Seguro de automóvel;Seguro residencial;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;10;10;10;3;4;2;1;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;Marca04;;;;;;Marca02;Marca03;Marca04;;;;;;;;Marca04;;;;Marca04;;;;Marca03;;;;;Outro (especifique);;;Seguro residencial;;;;;;;;;;Marca07;1;1;1;1;1;1;1;7;1;0;3;1;0;1;0;4;8;8;7;9;9;6;8;5;6;5;9;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;6;6;4;6;6;6;6;6;3;4;4;4;4;7;7;5;6;4;5;6;3;3;7;6;8;7;9;3;10;3;7;8;7;6;5;;;;;;;;4;2;4;4;2;4;10;7;4;4;7;3;4;1;1;1;1
12687518283;44341.659224537034;Semana 22;Semana 68;Arquitetura/Design;Paraná;Feminino;28 anos;Pós-graduação (completo);Entre R$ 7.053,00 e R$ 15.071,00;;Seguro de vida;Seguro de automóvel;Seguro residencial;Seguro de saúde;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;10;10;6;3;2;4;1;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;;Marca06;Marca07;;Marca01;Marca02;;;;;;;Marca01;Marca02;;;;;;;Marca01;Marca02;;;;;;Marca02;;Marca01;Marca02;;;;Marca06;;Marca02;Seguro de vida;;;;;;Marca01;;;;;;;9;9;9;9;9;9;9;9;9;7;7;7;7;7;5;5;4;6;4;0;10;10;10;5;5;3;5;9;9;9;10;9;9;9;9;9;9;9;9;9;9;9;9;10;10;9;9;10;10;9;8;10;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;9;10;8;10;10;10;10;9;9;10;10.0;10.0;10.0;10.0;10.0;10.0;10.0;9;8;9;8;8;8;9;2;9;7;8;8;1;2;9;9;9
12687509436;44341.657118055555;Semana 22;Semana 68;Administração/Contabilidade;Pernambuco;Masculino;35 anos;Ensino superior (completo);Entre R$ 3.778,50 e R$ 7.053,00;;Seguro de vida;;;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;8;7;2;1;3;5;2;4;10;10;10;10;8;2;6;8;10;9;9;10;10;10;;;Marca02;Marca03;Marca04;;;Marca07;;;Marca02;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;Marca04;;;;Marca04;;Seguro de automóvel;;;;;;;;Marca04;;;;8;8;7;8;6;7;8;8;7;7;7;7;6;7;6;6;7;6;6;8;7;7;6;7;8;5;8;8;8;7;8;8;8;8;8;8;9;7;9;7;9;7;7;5;6;6;8;4;4;4;6;5;7;6;7;7;6;8;7;7;5;8;5;5;8;8;5;7;7;7;7;8;7;7;9;8;9;7.0;8.0;8.0;7.0;4.0;6.0;7.0;7;5;8;5;6;8;4;7;3;9;8;4;3;4;5;5;6
12687492837;44341.653078703705;Semana 22;Semana 68;Indústria Alimentícia;São Paulo;Masculino;39 anos;Pós-graduação (completo);Entre R$ 3.778,50 e R$ 7.053,00;;;Seguro de automóvel;;Seguro de saúde;;;;Eu mesmo contratei este seguro;;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;10;5;0;1;4;3;2;5;10;10;10;10;10;9;8;8;10;10;9;9;8;8;;Marca01;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;Marca02;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;Marca03;Nenhuma das anteriores;;;;;;;;;;;;;;;Marca01;;;;;;;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;6;5;5;5;6;6;5;5;6;6;6;5;6;5;;;;;;;;6;6;5;7;7;8;8;5;7;6;5;8;4;5;1;2;0
12687432966;44341.63909722222;Semana 22;Semana 68;Administração/Contabilidade;Ceará;Masculino;48 anos;Ensino superior (completo);Entre R$ 3.778,50 e R$ 7.053,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;Seguro de automóvel;;;;;6;6;5;2;1;4;5;3;7;7;5;5;4;6;3;5;6;7;8;7;7;6;;;Marca02;Marca03;Marca04;;;;;;;Marca03;;;;;;;;Marca03;;;;;Nenhuma das anteriores;;;;;;;;;;;;;;;;;Outro (especifique);;Seguro de automóvel;;;;;;;Marca03;;;;;6;6;7;2;3;3;4;5;4;6;4;5;4;2;3;5;5;5;4;6;3;4;3;5;7;6;6;2;2;2;4;4;3;4;3;6;4;5;7;7;7;6;2;5;5;4;5;4;5;2;3;4;3;3;2;4;3;4;2;3;3;4;4;3;4;5;4;4;5;4;2;5;4;4;5;6;6;;;;;;;;2;2;4;4;4;4;2;6;3;2;5;3;4;3;4;4;5
12687429324;44341.638136574074;Semana 22;Semana 68;Administração/Contabilidade;Santa Catarina;Masculino;40 anos;Pós-graduação (completo);Entre R$ 7.053,00 e R$ 15.071,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;7;5;5;5;1;2;3;4;7;7;7;7;8;5;7;7;10;5;8;8;9;8;;;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;;Marca03;;;Marca06;Marca07;;;;Marca03;;;Marca06;Marca07;Marca07;;;;;;;;;Marca07;;Seguro de automóvel;;;;;;;;Marca04;;;;9;7;5;5;5;6;8;7;5;7;7;5;7;5;5;9;7;9;8;3;5;3;3;8;10;10;7;1;5;8;7;7;7;7;7;7;7;7;7;8;7;8;7;7;7;7;7;5;5;7;9;7;8;7;7;7;8;7;7;7;7;7;5;5;7;5;5;7;7;7;5;5;7;5;10;10;10;;;;;;;;7;7;7;7;7;8;7;5;5;7;8;5;5;2;7;7;7
12687393917;44341.630208333336;Semana 22;Semana 68;Administração/Contabilidade;Minas Gerais;Feminino;44 anos;Ensino superior (incompleto);Entre R$ 3.778,50 e R$ 7.053,00;;Seguro de vida;Seguro de automóvel;Seguro residencial;;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;;;Sim;;;;;;;;;7;7;2;2;3;5;1;4;9;7;8;9;8;3;8;6;9;2;9;10;9;10;;;;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;Marca04;;Marca06;;;;;Marca03;Marca04;;;;;;;Marca03;;;;;Marca03;;;;Marca03;Marca04;;;;Marca04;;;;Seguro de saúde;;;;;;;;Marca06;;10;10;10;6;7;7;7;8;8;9;8;6;10;7;7;8;9;8;8;6;7;8;3;3;9;6;8;8;7;8;10;8;9;10;8;8;8;9;10;9;10;8;8;8;8;8;8;8;8;9;8;8;8;8;10;10;8;10;8;10;8;7;6;7;7;7;7;10;10;8;8;8;8;8;10;10;10;;;;;;;;8;10;8;10;10;10;10;8;9;10;8;8;9;9;6;7;8
12687332009;44341.61704861111;Semana 22;Semana 68;Serviços de Estética;Alagoas;Feminino;28 anos;Ensino superior (completo);Entre R$ 3.778,50 e R$ 7.053,00;;;;;Seguro de saúde;;;;;;;;;;Sim;;;Seguro de automóvel;;;;;9;10;9;4;2;3;1;5;10;9;9;8;10;6;5;5;2;0;9;10;10;10;;Marca01;Marca02;Marca03;Marca04;;;Marca07;;;Marca02;Marca03;Marca04;;;;;;Marca02;Marca03;;;;;;;Marca02;Marca03;;;;;Marca03;;;;;;;;;Marca02;;Seguro de automóvel;;;;;Marca01;;;;;;;5;7;8;8;6;6;5;7;7;5;6;5;6;6;6;5;6;4;6;6;4;8;6;4;7;3;7;5;5;6;4;5;7;3;5;6;5;6;6;6;6;7;6;4;5;7;7;8;5;6;5;6;6;5;5;6;6;7;6;6;5;5;4;4;6;6;5;5;7;5;6;6;5;6;8;4;5;;;;;;;;1;3;3;7;7;5;6;4;3;4;5;1;1;1;4;2;2
12686023392;44341.33646990741;Semana 22;Semana 68;Direito;Minas Gerais;Masculino;33 anos;Ensino superior (completo);Entre R$ 7.053,00 e R$ 15.071,00;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;8;8;8;2;3;4;1;5;10;10;10;10;10;8;8;8;10;5;10;10;10;8;;Marca01;Marca02;Marca03;Marca04;Marca05;Marca06;;;;Marca02;Marca03;Marca04;;;;;;Marca02;Marca03;Marca04;;;;;;Marca02;Marca03;Marca04;;;;Marca03;;;;Marca03;;;;;Marca03;;Seguro de automóvel;;;;;Marca01;;;;;;;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;;;;;;;;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7
12685305368;44341.043333333335;Semana 22;Semana 68;Saúde;Rio Grande do Sul;Feminino;28 anos;Pós-graduação (completo);Entre R$ 3.778,50 e R$ 7.053,00;;;Seguro de automóvel;Seguro residencial;Seguro de saúde;;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;8;8;6;4;2;3;1;5;10;10;10;10;10;10;10;0;10;0;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;;;;;Marca03;;;Marca06;;;;;;;;Marca06;;;;;;;;Marca06;;Marca06;;;;;;;Marca06;;Marca06;;;Seguro residencial;;;;;;Marca03;;;;;8;7;9;7;7;8;5;8;7;7;6;6;6;6;6;4;6;5;4;4;6;7;7;4;7;5;4;6;6;8;8;6;6;6;6;9;7;10;8;10;10;8;6;6;6;8;8;8;8;8;8;6;6;6;8;8;6;8;6;8;6;5;5;5;10;10;6;6;7;5;7;8;7;7;8;8;8;;;;;;;;6;7;7;6;6;7;6;7;7;5;6;7;7;6;6;6;4
12697819897;44344.643958333334;Semana 22;Semana 68;Administração/Contabilidade;Rio de Janeiro;Feminino;42 anos;Ensino superior (completo);Entre R$ 1.196,50 e R$ 2.165,00;;Seguro de vida;;;;;;Eu mesmo contratei este seguro;;;;;;Sim;;;;;;;;;10;10;0;1;2;3;4;5;9;9;10;10;10;9;9;10;10;3;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;Marca02;Marca03;;;;;Marca02;Seguro de vida;;;;;;;;Marca03;;;;;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;10;9;9;9;9;7;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;10;9.0;9.0;9.0;9.0;9.0;8.0;8.0;10;9;10;10;10;10;10;9;10;10;10;10;9;9;9;9;9
12697921990;44344.67387731482;Semana 22;Semana 68;Arquitetura/Design;Santa Catarina;Feminino;18 anos;Ensino médio (incompleto);Entre R$ 1.196,50 e R$ 2.165,00;;;;;Seguro de saúde;;;;;;;;;;Sim;;;Seguro de automóvel;;;;;7;6;5;1;3;4;2;5;9;9;9;9;6;9;7;5;9;6;8;9;9;7;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;;;;;[Insert text from Other];Seguro de vida;Seguro de automóvel;;;;;;;;Marca04;;;;8;9;7;6;7;7;7;8;7;8;7;7;8;8;7;7;8;7;6;7;8;6;8;8;9;7;7;8;9;7;9;9;7;9;7;9;7;8;8;9;8;9;8;8;8;7;9;8;9;9;8;7;9;8;9;9;8;9;8;8;8;8;8;7;8;8;8;7;8;8;9;8;7;7;8;7;8;;;;;;;;7;8;7;8;7;8;8;6;7;8;8;7;7;5;7;7;7
12687636342;44341.68655092592;Semana 22;Semana 68;Outro (especifique);Espírito Santo;Feminino;19 anos;Ensino superior (incompleto);Entre R$ 2.165,00 e R$ 3.778,50;;;Seguro de automóvel;;Seguro de saúde;;;;Eu mesmo contratei este seguro;;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;10;8;6;4;2;5;1;3;10;10;10;10;7;4;10;6;10;10;7;8;10;10;;;Marca02;Marca03;Marca04;;Marca06;;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Nenhuma das anteriores;Nenhuma das anteriores;;;;;;;;;;;;;;;;;Marca03;;;;;10;10;10;5;0;5;5;10;0;10;10;4;6;6;2;10;7;6;0;10;10;0;0;10;10;10;10;0;0;0;10;10;10;10;10;5;0;0;10;5;10;10;10;10;10;10;10;0;10;5;0;0;5;5;10;0;5;10;10;5;10;5;4;5;10;8;4;10;10;10;4;5;10;4;10;10;10;;;;;;;;0;10;10;0;6;6;3;10;10;6;10;0;0;0;4;5;0
12687875022;44341.74732638889;Semana 22;Semana 68;Outro (especifique);Amapá;Feminino;35 anos;Pós-graduação (completo);Entre R$ 2.165,00 e R$ 3.778,50;;Seguro de vida;;;;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;;;;Sim;;;;;;;;;7;7;8;3;1;2;4;5;10;10;10;9;8;8;9;9;9;1;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;;Marca06;Marca07;;Marca01;Marca02;Marca03;Marca04;;;;;Marca01;Marca02;Marca03;Marca04;;;;;Marca01;;;;;;;Marca01;Nenhuma das anteriores;;;;;;;;;;;;;;;Marca01;;;;;;;10;9;9;10;9;10;9;8;9;9;10;9;10;8;9;10;10;10;9;10;9;9;9;9;8;9;10;9;10;9;9;10;9;10;10;9;8;9;9;8;8;9;10;8;9;9;9;9;9;9;8;9;8;8;8;9;9;9;9;9;9;9;8;10;10;9;9;10;9;9;9;9;10;9;9;9;9;;;;;;;;10;9;9;9;9;10;9;10;9;9;10;9;9;9;9;8;8
12697761005;44344.627175925925;Semana 22;Semana 68;Administração/Contabilidade;São Paulo;Feminino;41 anos;Ensino superior (completo);Entre R$ 1.196,50 e R$ 2.165,00;;Seguro de vida;;;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;10;0;2;4;3;1;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;Marca03;;;;;Marca04;;;;Marca04;;;;Seguro de saúde;;;;;;;;;Marca07;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;;;;;;;5;10;10;10;7;10;10;10;10;10;10;10;10;10;10;10;7
12688267032;44341.865752314814;Semana 22;Semana 68;Outro (especifique);Pernambuco;Feminino;34 anos;Ensino superior (completo);Entre R$ 2.165,00 e R$ 3.778,50;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;10;9;2;4;3;1;5;10;10;10;10;10;10;9;10;10;2;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;Marca02;;Marca04;;;;;;Marca02;;Marca04;;;;Marca02;;;Marca02;;;;;Marca07;Marca07;;Seguro de automóvel;;Seguro de saúde;;;Marca01;;;;;;;10;10;9;9;10;10;10;10;9;9;10;9;10;10;9;9;9;9;9;8;9;10;8;9;9;9;10;10;9;9;10;10;10;9;9;9;10;10;9;9;10;10;9;10;9;9;9;9;9;9;9;9;10;10;9;10;10;10;9;9;9;9;9;10;10;9;9;9;9;9;9;9;9;9;2;2;9;;;;;;;;9;9;8;10;9;10;10;9;9;10;10;10;10;9;10;9;10
12687431140;44341.63861111111;Semana 22;Semana 68;Saúde;Mato Grosso do Sul;Feminino;26 anos;Ensino superior (incompleto);Entre R$ 1.196,50 e R$ 2.165,00;;;Seguro de automóvel;;Seguro de saúde;;;;Eu mesmo contratei este seguro;;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;10;5;10;1;4;3;2;5;10;10;10;10;10;5;9;10;10;8;10;10;10;8;;;Marca02;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;Marca04;;;;;Marca04;;;;Marca02;;Seguro de automóvel;;Seguro de saúde;;;;;;Marca04;;;;9;9;10;9;9;9;9;9;9;8;9;9;8;8;8;8;9;9;4;5;9;9;8;8;10;9;10;10;8;10;9;8;10;8;8;10;10;9;10;9;10;10;9;9;8;10;8;8;9;7;9;8;10;8;9;9;10;10;8;8;8;10;9;10;9;9;9;10;10;10;10;10;10;10;10;10;10;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10;9;9;10;10;9;10;9;10;9;10;9;8;10;9;9;9
12698520216;44344.88247685185;Semana 22;Semana 68;Administração/Contabilidade;São Paulo;Masculino;26 anos;Ensino superior (incompleto);Entre R$ 2.165,00 e R$ 3.778,50;;Seguro de vida;;;;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;;;;Sim;;;;;;;;;9;10;7;1;4;3;2;5;10;9;9;9;8;7;8;4;10;4;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;;;Marca07;;Marca01;;Marca03;;;;Marca07;;Marca01;;Marca03;;;;Marca07;;Marca01;;Marca03;;;;Marca07;Marca01;;Marca01;;;;;;;Marca01;;Seguro de automóvel;;;;;Marca01;;;;;;;10;10;9;8;8;8;8;10;10;9;8;0;0;0;0;7;9;9;9;10;9;10;8;8;9;6;8;9;8;5;10;8;7;10;8;8;7;9;8;10;9;9;9;9;8;9;9;8;9;9;4;9;9;9;10;10;9;10;9;9;9;8;8;9;10;10;7;9;9;7;10;9;9;9;10;10;10;10.0;9.0;10.0;9.0;7.0;10.0;7.0;9;8;9;10;10;10;8;9;9;10;9;7;6;7;9;9;10
12698397668;44344.82670138889;Semana 22;Semana 68;Outro (especifique);São Paulo;Masculino;31 anos;Ensino médio (completo);Entre R$ 2.165,00 e R$ 3.778,50;;Seguro de vida;;;;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;;;;Sim;;;;;;;;;7;7;9;1;4;3;2;5;7;8;7;7;7;5;6;8;10;9;8;8;8;8;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;Marca04;;Marca06;;;;Marca02;Marca03;Marca04;;;;;;Marca02;Marca03;Marca04;;;;Marca02;;;;;Marca04;;;;Marca02;Seguro de vida;;;;;;;Marca02;;;;;;8;9;8;7;7;7;7;9;9;9;8;7;8;7;7;7;9;8;7;4;7;8;7;8;9;9;8;7;7;7;8;8;9;8;7;8;8;7;9;8;8;8;8;7;8;7;9;7;8;8;7;7;8;9;8;8;8;9;7;7;7;7;7;8;7;7;8;7;8;7;7;6;5;7;7;7;8;;;;;;;;7;6;6;7;7;8;7;7;7;7;8;5;7;7;8;7;7
12697991420;44344.69462962963;Semana 22;Semana 68;Indústria Farmacêutica;São Paulo;Masculino;47 anos;Ensino médio (completo);Entre R$ 1.196,50 e R$ 2.165,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;;Seguro de automóvel;;;;;10;10;6;2;3;1;4;5;9;9;10;8;9;7;8;8;10;9;10;10;10;10;;;Marca02;Marca03;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;;;;;Outro (especifique);;Seguro de automóvel;;;;;;;;Marca04;;;;10;10;9;8;9;8;9;9;9;8;8;8;8;7;8;0;8;8;7;0;9;9;9;8;8;7;10;10;10;8;10;9;10;9;10;9;10;9;8;8;9;9;8;8;8;8;9;8;9;10;8;9;9;8;9;9;8;10;8;9;9;9;9;8;9;9;9;9;9;9;9;9;9;9;9;10;10;;;;;;;;0;0;7;9;8;9;10;9;0;0;10;0;9;0;7;8;8
